aArea#aL-axis#aS-Axis#aROA#aRatio#aEuler#aSolidity#sArea#sL-axis#sS-Axis#sROA#sRatio#sEuler#sSolidity#aArea-ij#aMean-ij#aStdDev-ij#aMin-ij#aMax-ij#aMajor-ij#aMinor-ij#aAngle-ij#aCirc.-ij#aIntDen-ij#aRawIntDen-ij#aAR-ij#aSolidity-ij#sArea-ij#sMean-ij#sStdDev-ij#sMin-ij#sMax-ij#sMajor-ij#sMinor-ij#sAngle-ij#sCirc.-ij#sIntDen-ij#sRawIntDen-ij#sAR-ij#sSolidity-ij#NumOfObj#Type1%#Type2%#Type3%#Type4%#Type5%#Type6%#TotalArea#Area1%#Area2%#Area3%#Area4%#Area5%#Area6%#Holes%#class
0.173573898#-0.28064284#0.445449521#-0.61921699#-1.237366274#0.412765688#1.423054325#-0.228900738#-1.134518107#-0.743850754#-0.788828585#-1.813788577#-0.522230808#-1.866966807#-0.480647594#-0.519487025#-0.576687395#-0.487430585#-0.538605273#-0.186054433#0.12611555#-1.357030452#0.730554303#-0.569147511#-0.56914757#-0.578842061#0.631770969#-0.986717685#-0.459975686#-0.4599318#-0.488057431#-0.445424122#-0.811498699#-0.900774739#0.307430592#-0.67943988#-0.403801473#-0.403801471#-0.056932265#-0.198156482#0.244507367#-0.342197631#0.820320164#-0.564916261#-0.285121278#1.731671382#-1.437702546#0.386599841#-0.646436196#0.342282085#-0.961313688#0.758203405#2.96061632#-1.739217012#0.645669553#"Abeta"
1.137696733#0.667263153#1.181983594#-0.118206032#-0.421293608#-0.281055603#0.234779579#0.998591928#-0.204027575#0.57945063#-0.441741343#-0.639862742#0.932714151#-0.806898394#0.63613125#-0.610186128#-0.601694764#-0.60506388#-0.610054962#0.629710806#0.664376075#-1.167529191#0.712627255#-0.528002182#-0.528002222#-0.651225896#0.597813963#-0.410316894#-0.649862308#-0.690582614#-0.657261634#-0.667299935#-0.208318424#-0.371349329#-1.293056981#-0.740198601#-0.471496349#-0.471496338#-0.561074118#-0.426319835#-0.158078066#-0.95851348#1.194718331#-0.538846369#-0.588056727#1.217718606#0.111338091#-0.070617792#-0.942218493#0.973008016#-0.655340832#-0.455901486#0.830453479#-0.248609821#0.529295376#"Abeta"
0.18221518#-0.22664878#0.411684427#-0.497204435#-0.933440669#0.412765688#1.17069682#0.068189349#-1.228262514#0.178436721#-0.826440234#-1.491828213#-0.522230808#-1.597219587#-0.037006937#-0.550552814#-0.564637345#-0.530390813#-0.560751426#0.162437764#0.530043756#0.281957836#0.755088479#-0.607693272#-0.607693285#-0.913375528#0.891845006#-0.97937904#-0.51353761#-0.658766161#-0.485303885#-0.564070695#-1.121172056#-1.21130661#0.260764277#-0.74703677#-0.504054774#-0.504054779#-0.562007533#-0.981096587#0.418232864#-0.298022687#0.698454111#-0.571579575#-0.678757162#0.284646598#-0.601312864#0.374805917#-0.538014896#0.578292287#-0.880545273#-0.219031657#0.784792316#-0.142537568#0.299250979#"Abeta"
0.248146625#-0.293403761#0.603031239#-0.729333661#-1.201145698#0.412765688#1.339878283#0.175617217#-1.350315511#0.192843314#-1.100315983#-2.026178807#-0.522230808#-1.675961841#-0.020701629#-0.53609203#-0.578984655#-0.513281907#-0.555729516#0.072274939#0.414671606#-1.367841161#0.680370049#-0.580454836#-0.58045484#-0.540280201#0.664996548#-0.69738339#-0.554652654#-0.679707754#-0.540626923#-0.601865667#-0.994110686#-0.420441836#-0.258412169#-0.607141991#-0.524786197#-0.524786202#0.058974079#0.014922579#0.281957175#-0.322217927#0.833983806#-0.883108952#-0.448301973#0.80185224#-0.590486118#0.561291254#0.216113379#0.147091109#-1.459059853#2.373981427#1.019949982#-1.178008204#0.397425442#"Abeta"
1.025398245#0.634766667#1.160253284#-0.10655966#-0.068299567#0.412765688#-0.058333784#0.337142707#-0.462195637#0.047328712#-0.386415721#-0.563190595#-0.522230808#-0.545255082#0.950728019#-0.47780313#-0.544241319#-0.468417885#-0.491487851#0.937136233#1.0036747#1.192812235#0.754757072#-0.321448916#-0.321448822#-1.032494466#1.029255852#-0.406175163#-0.603798132#-0.739222356#-0.594375704#-0.635740186#-0.084892516#-0.90239046#0.118370613#-0.736022388#-0.431191659#-0.431191676#-0.808235082#-0.960816165#-0.038446735#-1.173181521#1.451115031#-0.616213409#-0.554619701#-0.168252392#0.480200627#-0.146319841#-0.98830516#1.658305307#-0.544486276#-0.542316634#0.206413125#-0.49415463#-0.476992862#3-NP
0.906634058#0.829135907#0.7752804#0.420663667#0.392456971#-0.22407829#-0.328933072#0.673855718#0.552183166#0.634272538#0.650779489#0.497934775#0.871693407#-0.063080408#0.98830188#-0.418070336#-0.255666118#-0.451383463#-0.384175781#0.328075769#1.264751722#0.745762968#0.791101233#-0.429614283#-0.42961427#-1.660621734#1.689229822#-0.329862765#-0.382663365#-0.111440724#-0.429507079#-0.346282285#-1.170888785#0.5165348#-0.060692144#-0.841038305#-0.393185367#-0.39318537#-1.715517515#-1.989048402#-0.096701992#-0.879999841#0.850746296#0.287223081#0.647711673#-0.831086328#-0.196894666#-0.248306421#-0.771284011#1.191797162#0.622089267#-0.127412194#-0.653079311#-0.326091171#-0.59076708#3-NP
0.928396205#0.730637583#0.89262484#0.180535352#0.234599536#0.412765688#-0.412190057#0.567382573#0.015614137#0.449912142#-0.00444431#-0.280887264#-0.522230808#-0.208700921#0.784855072#-0.408744818#-0.483293956#-0.386486793#-0.42526347#0.448592368#1.032476976#-1.145863784#0.832076155#-0.372145296#-0.372145314#-1.244015294#1.27401153#-0.481780265#-0.399931802#-0.560512574#-0.38001927#-0.453776191#-0.789434451#-0.197045625#0.352473186#-0.953873114#-0.378455001#-0.378454996#-0.74677862#-1.455551087#0.12591631#-0.847077703#0.94093591#-0.20330832#-0.292129038#-0.198654175#0.324515155#0.002574393#-0.796469933#1.083832925#-0.069798009#-0.502828528#0.525666555#-0.578691805#-0.465553041#3-NP
0.531732221#0.460277205#0.393486035#0.285343014#-0.002775007#0.412765688#0.490796493#0.090981701#0.112259937#-0.394148761#0.39798239#-0.172588401#-0.522230808#-0.977286677#0.272793915#-0.222194456#-0.257422621#-0.227137286#-0.23209274#0.511283195#0.350717131#0.78490374#0.674930814#-0.086606199#-0.086606185#0.00099513#-0.074162468#-0.399696382#-0.076663153#-0.465490149#-0.034871763#-0.156485332#-0.24230335#-0.427212194#-0.635946622#-0.643469521#-0.233031237#-0.233031224#0.13642893#-0.083354885#0.078063777#-0.757914291#0.88271587#0.203140873#-0.666743859#0.551006253#-0.975165118#-0.067937354#-0.71612285#1.019976261#0.461379289#-0.45563686#1.053044957#-1.295588296#0.243715849#3-NP
0.860991013#0.837664154#0.56380375#0.542651115#0.327923367#0.412765688#0.07001242#-0.147453553#-0.302162825#-0.437729422#0.018873511#-0.527609291#-0.522230808#-0.874837467#0.828980458#-0.268728784#-0.183320857#-0.319868339#-0.244553913#1.155672957#0.691208929#-0.611899887#0.659688308#-0.138690682#-0.1386907#0.21338795#-0.243225614#-0.573602324#-0.538755019#-0.368896396#-0.594060701#-0.499071071#-0.130019602#-0.586683031#-0.274945559#-0.63463187#-0.367114007#-0.367113997#0.434818913#0.150945185#-0.193447329#-1.07752698#1.044717378#0.54258098#-0.019427068#-0.577988357#-0.701860386#-0.086026245#0.586140582#0.578434846#0.351295209#1.353259464#-0.328432724#-1.601572232#-0.683845622#"SQ"
